GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
4.375259823724909625e-01,4.369739565724348740e-01,2.153543318680132823e-01,9.153662340899328120e-02,4.337481303506608432e-01,2.926755615167176416e-01,5.423712464568042346e-01,4.763200708824946172e-01,5.775475085650865203e-01,7.293839005529691999e-01,3.528584564150221148e-01,4.986988069466123941e-01,6.720360197850286932e-01,5.146587329967435703e-02,8.806604762713043932e-01,4.919126826112242834e-01,6.289240387566240598e-01,4.740212071778140968e-01,0.000000000000000000e+00
4.375257330032601977e-01,4.369742670543664276e-01,4.980526732685274238e-01,9.955992983843864330e-01,4.337523880954967104e-01,2.926790411189426067e-01,5.428562327340380467e-01,4.771654742124206150e-01,5.775472687476964628e-01,7.293840255494982161e-01,3.501766934002200626e-01,9.978950093563622170e-01,6.718211926860582217e-01,5.144511068512538920e-02,8.136987166607861921e-01,4.175049039747718571e-01,5.584521017903867346e-01,1.713703099510603400e-01,0.000000000000000000e+00
4.375264769708007151e-01,4.369741008957068740e-01,4.902178738156061089e-01,9.968644183735569930e-01,4.337512311680089550e-01,2.926789119605801015e-01,5.430053222563216986e-01,4.767329780426166064e-01,5.775477308100346319e-01,7.293841010114862078e-01,3.552732823827445818e-01,5.003478874142333055e-01,6.762894008054191053e-01,5.321401217417429802e-02,8.448271173117331001e-01,4.115319595107749251e-01,6.167303609268319775e-01,4.391517128874388165e-01,0.000000000000000000e+00
4.375256345556007287e-01,4.369740712682304018e-01,5.459932123382070790e-01,9.930659199425615480e-01,4.337523893756216609e-01,2.926790560651654771e-01,5.436586064950337249e-01,4.775950889054594861e-01,5.775472435268417248e-01,7.293839641201010915e-01,3.532974425925604067e-01,4.994818090977155012e-01,6.742167215604800701e-01,5.262114939283676907e-02,8.774925809614225747e-01,4.105229930811533090e-01,5.951102521092329622e-01,5.195350734094615897e-01,0.000000000000000000e+00
4.375257826965113783e-01,4.369745857845641623e-01,4.848190865960145812e-01,9.948149023302418348e-01,4.337522809671663926e-01,2.926791075782682050e-01,5.433513840889016011e-01,4.776938328473800954e-01,5.775473603977082648e-01,7.293843340086915150e-01,3.548515161048214073e-01,4.993810385751393244e-01,6.752194622286101788e-01,5.213526330651500895e-02,8.459120591890660901e-01,3.650533370396212285e-01,5.636203452867984964e-01,5.574632952691680465e-01,0.000000000000000000e+00
4.374997672739546206e-01,4.369756482827756860e-01,4.734166118017367197e-01,5.753062492298025576e-01,4.337787490763481690e-01,2.924475150820249336e-01,5.457262932519911791e-01,4.780665745451532223e-01,5.775444242726793798e-01,7.293854364475315100e-01,3.513464873471588978e-01,4.967415349390749135e-01,6.717696965311833468e-01,5.139406125296683975e-02,9.190083208604925558e-01,4.650014192982734884e-01,6.127140669419315344e-01,9.993474714518759683e-01,0.000000000000000000e+00
4.375189182030724266e-01,4.369653445361234012e-01,4.995338012398686245e-01,9.958831854755627599e-01,4.337525187274732796e-01,2.926789119370757919e-01,5.428084678868934088e-01,4.770536948988537973e-01,5.775425992709215528e-01,7.293786861974043134e-01,3.521989059597544491e-01,9.980529014839175650e-01,6.718357423588352528e-01,5.144744191806451677e-02,7.960522159526235431e-01,1.265537586652442092e-01,5.413903916311557651e-01,1.669657422512234868e-01,0.000000000000000000e+00
4.375244451490156727e-01,4.369756249267096604e-01,4.887694619914956240e-01,9.955546190938181494e-01,4.337523282067026198e-01,2.926789401208072516e-01,5.436066656379283657e-01,4.770771593914072128e-01,5.775463493760079059e-01,7.293848972111132145e-01,3.561071576728944144e-01,4.997208396120769169e-01,6.732121351784872143e-01,5.256878434767084385e-02,9.248023739873632021e-01,4.364982439940278680e-01,5.862297661019740813e-01,2.815660685154975362e-01,0.000000000000000000e+00
4.375260865176883729e-01,4.369743388458722233e-01,4.893038015738604973e-01,9.959184309955110281e-01,4.337486644625098142e-01,2.926759549347677236e-01,5.431854691483757325e-01,4.774575849545689143e-01,5.775473892181995916e-01,7.293841659956632473e-01,3.561258650203848464e-01,4.999011277448149881e-01,6.731112633622284847e-01,5.260088575263406618e-02,9.506372064089070317e-01,4.322888849701003733e-01,5.838629094718504886e-01,2.907422512234910106e-01,0.000000000000000000e+00
4.375252121554644158e-01,4.369745842013949000e-01,2.689171613560487062e-01,8.968732932970322480e-01,4.337495260017772969e-01,2.926751043033960498e-01,5.433638055302332237e-01,4.779258140869120930e-01,5.775468478466224687e-01,7.293842013207881836e-01,3.560830296762025338e-01,4.979979339590852039e-01,6.769454038629096893e-01,5.373178139714398366e-02,8.882249136550364188e-01,3.764347239973201975e-01,7.442895576050841955e-01,7.544453507340945775e-01,0.000000000000000000e+00
4.316241204948340626e-01,4.348891664797452927e-01,5.925663997652411696e-01,8.451959135119182509e-01,4.337287282917551834e-01,2.930098211567556121e-01,5.421290296202856407e-01,4.753951762870227138e-01,5.730893894596672533e-01,7.280064577088890543e-01,3.445281082150797314e-01,5.001901439422354878e-01,6.747217430021232865e-01,5.222415726328133445e-02,8.314028894626573907e-01,4.418726084879369687e-01,7.608429109352402575e-01,7.136215334420881184e-01,0.000000000000000000e+00
4.375216932060054242e-01,4.369707731317130084e-01,4.862168796860610875e-01,9.928542151920638492e-01,4.337509164400591422e-01,2.926779080546200729e-01,5.434375058108089629e-01,4.778936267207165023e-01,5.775447257436524540e-01,7.293818986931112081e-01,3.551178899556106106e-01,4.983997139661254239e-01,6.718780903914592928e-01,5.147168857485518584e-02,8.468985834030702264e-01,3.750537077004659214e-01,5.910382217206500144e-01,9.461256117455137948e-01,0.000000000000000000e+00
4.375259440630011043e-01,4.369743978867676737e-01,4.980455971285259742e-01,9.950370936202855843e-01,4.337483409102144694e-01,2.926755886737372192e-01,5.432723741856692046e-01,4.780803869686278129e-01,5.775475940063401481e-01,7.293841917041139489e-01,3.553343019593874774e-01,4.993700703244822181e-01,6.743910845239711183e-01,5.154022840661049570e-02,9.067144515814398176e-01,3.734541493322988126e-01,5.418643741466589586e-02,6.362561174551386589e-01,0.000000000000000000e+00
4.375256236678162214e-01,4.369744473156024767e-01,4.877703891634920241e-01,9.931742569393507969e-01,4.337523950369102099e-01,2.926790343863736599e-01,5.432937448143162484e-01,4.771629734961063130e-01,5.775470294473179500e-01,7.293842734023121555e-01,3.552872623698282162e-01,4.985424056589733977e-01,6.735985176235909089e-01,5.177050821872193620e-02,9.081225570275965886e-01,4.011377756658822680e-01,5.918221180357007283e-01,8.820962479608484008e-01,0.000000000000000000e+00
4.375265261510971060e-01,4.369743826925430175e-01,5.126297447531539264e-01,3.439884705190965342e-03,4.337524134043501123e-01,2.926790921403302770e-01,5.426303399789563775e-01,4.766041595339577941e-01,5.775478505860567324e-01,7.293840863750425951e-01,3.722589271942033928e-01,2.320324883636759865e-04,6.717673645864142840e-01,5.138090723361601192e-02,8.795289104510514155e-01,4.785828769591456977e-01,6.011042736780876083e-01,7.748776508972267385e-02,0.000000000000000000e+00
4.375216639051663914e-01,4.369714986091596809e-01,5.857334965029584728e-01,4.411703606361140340e-01,4.337403683848761737e-01,2.926829532097997566e-01,5.430895797390317137e-01,4.777603402862721227e-01,5.775332337381184900e-01,7.293796228749962474e-01,3.553539479419440261e-01,5.001278079191612269e-01,6.722424308347929589e-01,5.147970581730632739e-02,8.817866988955556096e-01,4.661256864101447905e-01,6.015704533415283661e-01,2.718597063621532861e-01,0.000000000000000000e+00
4.375257482969412970e-01,4.369736145323929732e-01,4.068120910454566252e-01,9.839557221303047996e-01,4.337487980203558746e-01,2.926757316516963026e-01,5.433982054215987789e-01,4.778394065297523197e-01,5.775473291013161203e-01,7.293837099486144560e-01,3.546631870021321742e-01,4.984969215864988867e-01,6.763256378537948477e-01,5.145772922920981152e-02,8.619758866494051652e-01,3.600153793930077062e-01,6.099340462403315399e-01,9.338499184339316139e-01,0.000000000000000000e+00
4.375261633369840197e-01,4.369745150805484091e-01,4.901176937946192802e-01,9.961569181048568478e-01,4.337524063997321155e-01,2.926790919895396192e-01,5.426185191444036215e-01,4.770072491070345144e-01,5.775476354805545443e-01,7.293842439283602097e-01,3.385625648929412868e-01,9.980811100933969504e-01,6.717645200597202049e-01,5.138337390514624570e-02,8.596919304155481445e-01,3.969733616810296462e-01,5.899074815018678919e-01,1.366231647634583990e-01,0.000000000000000000e+00
4.375261795104166129e-01,4.369745086266623724e-01,4.817089259884798080e-01,9.940964014920907754e-01,4.337523740252827165e-01,2.926790838064679545e-01,5.436644034636315403e-01,4.775858723779575210e-01,5.775475721909028026e-01,7.293842492256288335e-01,3.641356940420295563e-01,4.994164970127024095e-01,6.737037533005773016e-01,5.209778001309005313e-02,8.591932354110884962e-01,4.739691222896801892e-01,5.038329575214460510e-02,6.106851549755302200e-01,0.000000000000000000e+00
4.375260900015906507e-01,4.369742781249008057e-01,5.110847109479417227e-01,2.053628071387203491e-03,4.337524031455500251e-01,2.926790728873945313e-01,5.425894980385548294e-01,4.756767218032004751e-01,5.775475776904732683e-01,7.293839638648305090e-01,3.552924296162279227e-01,4.975464362935652085e-01,6.718142537297009387e-01,5.139208231234232427e-02,8.955942521168266390e-01,5.009982729176022387e-01,6.246864534431075811e-01,3.674959216965741904e-01,0.000000000000000000e+00
4.373329042560301083e-01,4.369948178013906004e-01,5.269780966026652580e-01,5.480764679046810084e-01,4.338530964822991387e-01,2.925185695279512443e-01,5.471880335176968480e-01,4.797812273543511918e-01,5.775378148735871298e-01,7.293978776340616088e-01,3.554062793089887706e-01,5.004615840773272151e-01,6.718125948085954535e-01,5.146802979612790513e-02,9.225151093132070157e-01,4.649896625304505982e-01,5.671623664412273058e-01,3.185154975530179317e-02,0.000000000000000000e+00
4.292401173845017959e-01,4.346038870296391465e-01,7.943250447392345981e-01,8.982722340993279930e-01,4.352527987773421869e-01,2.913123163812532668e-01,5.714638844641865001e-01,5.035951991994426225e-01,5.775007959401631252e-01,7.293614085567020622e-01,3.527894155301609658e-01,5.003836069494590477e-01,6.732039294878016111e-01,5.241164708568679664e-02,8.196357107180864965e-01,4.439355630132788555e-01,6.320798034553245515e-01,4.473898858075040508e-01,0.000000000000000000e+00
3.971992814156196094e-01,3.751696477071053137e-01,6.011266550350110593e-01,4.474691923342415945e-01,4.960100017801152839e-01,3.168962496815149188e-01,4.242878734901862070e-01,4.125315441529703309e-01,5.706211252437598525e-01,7.274964921430131515e-01,3.424065990972829376e-01,5.089091927630237100e-01,6.665182756667273889e-01,5.237976250938796569e-02,9.263312188535668401e-01,4.257709880460838758e-01,5.698932627903888770e-01,3.250407830342578325e-02,0.000000000000000000e+00
4.375256987543661436e-01,4.369743266392754899e-01,4.904418972830424939e-01,9.958062628683888029e-01,4.337523925278608528e-01,2.926790771539700686e-01,5.426401893047130276e-01,4.769222339001970012e-01,5.775472946490578519e-01,7.293840146805971036e-01,3.390172968993561686e-01,9.979032706914695572e-01,6.717619779665240376e-01,5.137554892268153539e-02,8.580763458143724209e-01,3.968211568764201669e-01,5.968774096462592382e-01,1.442088091353996848e-01,0.000000000000000000e+00
4.375263092683600585e-01,4.369743875626124208e-01,4.534679286600343251e-01,9.912284025551991729e-01,4.337523940288138258e-01,2.926790538908790040e-01,5.427690444773771716e-01,4.771297906596028149e-01,5.775478418125595814e-01,7.293842618796051447e-01,2.859351652672827426e-01,9.931708303743636002e-01,6.718508415344712770e-01,5.145620438424594600e-02,9.197184226008864316e-01,4.011694614244625812e-01,5.924177944835324894e-01,1.763050570962479691e-01,0.000000000000000000e+00
4.375261531207092491e-01,4.369744724640370337e-01,4.823094974312550076e-01,9.922289225018352532e-01,4.337510129021452943e-01,2.926769576653814320e-01,5.433446000842364620e-01,4.779249475036561057e-01,5.775474660957236051e-01,7.293840628712310314e-01,3.534044230749998072e-01,4.985226043495158965e-01,6.762747189677471571e-01,5.192921396925245792e-02,8.935277802842506167e-01,3.924360742157396720e-01,6.417769404391737709e-01,8.228384991843392671e-01,0.000000000000000000e+00
4.375260574750404197e-01,4.369745245236734688e-01,5.127957239092120201e-01,3.102288337772262771e-03,4.337523839220200905e-01,2.926790321739961009e-01,5.426495359617862224e-01,4.766328409228626772e-01,5.775477009681686535e-01,7.293842415076029484e-01,3.724937767979407677e-01,8.376332149806486882e-05,6.717707753462383025e-01,5.137755591037022895e-02,8.791556078163565990e-01,4.787808979815663113e-01,5.943939329749100553e-01,7.471451876019576110e-02,0.000000000000000000e+00
4.375260705658503557e-01,4.369741521010118146e-01,4.968304605330710055e-01,9.943696761020893726e-01,4.337511155964420273e-01,2.926779780471064907e-01,5.430609025244276244e-01,4.775962817820049167e-01,5.775473068696603818e-01,7.293840330967538144e-01,3.627860840776077067e-01,4.991606813275135113e-01,6.771265069819402127e-01,5.190824939306844937e-02,7.915092980900403363e-01,3.090344770507343908e-01,5.222449889162739806e-02,5.892740619902120391e-01,0.000000000000000000e+00
4.375259642932939341e-01,4.369740870720337789e-01,4.883530610954314177e-01,9.984929107127048509e-01,4.337523948771974114e-01,2.926790662160363987e-01,5.424756375943559084e-01,4.775952276300282073e-01,5.775473856051280830e-01,7.293838190705838054e-01,3.377680926271636186e-01,9.992726383162552350e-01,6.718515820483681455e-01,5.146721244416184449e-02,8.213737087418259142e-01,2.343717543559107608e-01,6.165114888898060030e-01,2.203507340946166404e-01,0.000000000000000000e+00
4.366426223957272645e-01,4.372402633206795564e-01,5.258628358704303674e-01,5.864824128863589392e-01,4.345267042774434429e-01,2.854773380389417081e-01,5.449466517711794022e-01,4.745182849451436979e-01,5.770111449174204488e-01,7.294847820077633438e-01,3.543286284052512003e-01,5.008720124327854517e-01,6.730238373674874985e-01,5.161054137869306585e-02,9.223362943096458100e-01,3.924247578733895403e-01,5.668437279121859573e-01,3.209624796084828424e-02,0.000000000000000000e+00
4.375249897393270748e-01,4.369706585813165067e-01,4.612805183918859964e-01,9.915487268568423662e-01,4.337524015938561406e-01,2.926790606418759322e-01,5.439860444330258948e-01,4.778736495505712112e-01,5.775466748777320358e-01,7.293819109857445637e-01,3.554375270310088375e-01,4.988739573622303913e-01,6.757420663013424811e-01,5.178792763592318660e-02,8.954559016942340577e-01,3.893082055802653541e-01,6.534802074902756885e-02,6.694942903752040264e-01,0.000000000000000000e+00
4.382868082799744602e-01,4.361483638200304158e-01,3.993273289458509345e-01,8.129914581050048383e-01,4.344629584085680229e-01,2.926943239165984423e-01,5.436756703115559475e-01,4.759350899891857112e-01,5.774670402727437590e-01,7.293061313816896485e-01,3.672429262991480647e-01,5.140950874937505466e-01,6.741516999972672064e-01,5.411814605728557798e-02,8.296225322814172465e-01,3.422032837696272756e-01,5.858368578677008998e-02,6.000407830342577853e-01,0.000000000000000000e+00
4.375262205916217173e-01,4.369745503885087978e-01,2.687897425057890199e-01,8.975252404934076500e-01,4.337522059665021579e-01,2.926789791926378004e-01,5.437727182597581477e-01,4.782230432921438235e-01,5.775477083130976519e-01,7.293841601221024984e-01,3.558740024320394824e-01,4.981730435157827874e-01,6.757911313107139994e-01,5.308740158262841013e-02,8.878494783667261192e-01,3.759974553631143523e-01,7.398292242947466235e-01,7.591353996737356669e-01,0.000000000000000000e+00
4.375250900253785380e-01,4.369742379682772238e-01,4.987437649761629066e-01,9.961748349385177725e-01,4.337524192374785370e-01,2.926790249241720820e-01,5.427731766212654518e-01,4.771890898887365950e-01,5.775469035924279959e-01,7.293841194297554509e-01,3.513974262168531038e-01,9.981956767730689739e-01,6.717642831979646623e-01,5.139634652996637187e-02,7.960237900913573750e-01,1.250937786755532133e-01,5.393616908466648541e-01,1.661500815660685026e-01,0.000000000000000000e+00
4.375259675333429965e-01,4.369740886634383426e-01,5.111410041928982073e-01,1.847975458653450470e-03,4.337524564007875783e-01,2.926790436552897390e-01,5.426404513127397466e-01,4.756421203724993108e-01,5.775476379004680361e-01,7.293840119313778070e-01,3.557561699870254168e-01,4.974381309297191134e-01,6.717817471239242444e-01,5.138311032824822294e-02,8.786665646849414202e-01,4.856627058568919741e-01,6.434728045089244119e-01,4.075448613376834728e-01,0.000000000000000000e+00
4.245827228333080572e-01,3.810556427736306873e-01,7.456681047073815405e-01,5.321507869065977836e-01,5.792312062599570543e-01,4.453604708999839290e-01,6.622029418888301100e-01,4.030071643329388165e-01,5.762499569955388257e-01,7.067783587899374442e-01,3.320216017512692130e-01,5.376153571885986526e-01,6.536288285182931812e-01,4.532269925052399145e-02,8.254193900166859610e-01,3.939694386041840413e-01,8.980507365276063636e-01,5.709624796084826481e-03,0.000000000000000000e+00
4.375258622503170880e-01,4.369749384063053577e-01,5.108388931203899919e-01,2.019455249859580803e-03,4.337521699888361448e-01,2.926791153482872776e-01,5.425820076289883387e-01,4.757712437474865830e-01,5.775475265911044209e-01,7.293845169101864645e-01,3.552695628591032717e-01,4.975303736513170816e-01,6.718296268999734977e-01,5.139459349354105061e-02,8.949539416234058020e-01,5.012198294447580693e-01,6.115607053281149064e-01,3.561174551386623310e-01,0.000000000000000000e+00
4.375259200885922573e-01,4.369741035085448755e-01,5.113050880686352828e-01,1.752443028858907681e-03,4.337474243049976308e-01,2.926743616402971426e-01,5.424248098537032270e-01,4.760436577996480789e-01,5.775473999619407106e-01,7.293839201261753669e-01,3.551379365282907874e-01,4.973816690605816215e-01,6.720699862974980343e-01,5.143791806594435329e-02,8.949477283011819662e-01,4.945269232257107905e-01,6.405866795353299947e-01,4.050163132137031274e-01,0.000000000000000000e+00
4.375262969732535145e-01,4.369744573755993122e-01,1.595912302939970218e-01,7.985431976627926920e-01,4.337497969736646697e-01,2.926753931369537320e-01,5.425540127555558145e-01,4.774993314873861028e-01,5.775475985040195992e-01,7.293840633706534238e-01,3.554358503177611484e-01,4.985852052490108988e-01,6.737537919141692866e-01,5.257299710324103009e-02,9.162101337903192366e-01,3.696059193414436006e-01,7.416101998066934042e-01,6.954323001631321777e-01,0.000000000000000000e+00
4.375260231882605044e-01,4.369740166932335468e-01,4.884188494121317059e-01,9.964288548512225674e-01,4.337523413116809445e-01,2.926791834159512273e-01,5.436111464416057970e-01,4.770311913235131818e-01,5.775474821238225642e-01,7.293839089622651262e-01,3.561060842879604227e-01,5.001561733098112139e-01,6.740324066932313896e-01,5.314784421719545571e-02,9.161411703563967501e-01,4.358406803512858141e-01,5.875421681251218331e-01,2.797716150081566155e-01,0.000000000000000000e+00
